date,location,avg_temp,max_temp
2020/3/26,Naha,22.9,25.5
2020/3/27,Naha,23.8,26.2
2020/3/28,Naha,22.7,26.2
2020/3/29,Naha,20.2,22.6
2020/3/30,Naha,22.4,25.8
2020/3/31,Naha,22.1,24.1
2020/4/1,Naha,20.5,24.1
2020/4/2,Naha,19.9,22.6
2020/4/3,Naha,20.9,23.4
2020/4/4,Naha,20,22.7
2020/4/5,Naha,19.6,22.1
2020/4/6,Naha,19.9,22.4
2020/4/7,Naha,17.6,19
2020/4/8,Naha,19.9,23.2
2020/4/9,Naha,18.7,20.8
2020/4/10,Naha,20.3,24
2020/4/11,Naha,20.9,23.6
2020/4/12,Naha,18.6,21.2
2020/4/13,Naha,17.4,19.6
2020/4/14,Naha,18.2,20.7
2020/4/15,Naha,19.6,22.1
2020/4/16,Naha,20.5,22.9
2020/4/17,Naha,21.1,24.8
2020/4/18,Naha,23.5,27.3
2020/4/19,Naha,23.7,25.7
2020/4/20,Naha,20.8,23.9
2020/4/21,Naha,19.6,21
2020/4/22,Naha,17.3,18.5
2020/4/23,Naha,17.9,19.4
2020/4/24,Naha,17.8,19.7
2020/4/25,Naha,19.5,22.1
2020/4/26,Naha,18.3,21.4
2020/4/27,Naha,19.5,23.1
2020/4/28,Naha,20.6,24.2
2020/4/29,Naha,21,24
2020/4/30,Naha,21.8,25
2020/5/1,Naha,22.8,25.8
2020/5/2,Naha,21.8,22.7
2020/5/3,Naha,24.1,27.4
2020/5/4,Naha,26,29.6
2020/5/5,Naha,26.2,29.5
2020/5/6,Naha,25.2,28.3
2020/5/7,Naha,24.7,28
2020/5/8,Naha,23.4,25.5
2020/5/9,Naha,24.6,27.8
2020/5/10,Naha,26.1,28.9
2020/5/11,Naha,25.2,28.4
2020/5/12,Naha,23.8,26
2020/5/13,Naha,24.1,28
2020/5/14,Naha,24,26.6
2020/5/15,Naha,26.6,29.5
2020/5/16,Naha,26.6,29.5
2020/5/17,Naha,27.1,30.1
2020/5/18,Naha,25.4,28.1
2020/5/19,Naha,23.4,26.6
2020/5/20,Naha,23.7,27.2
2020/5/21,Naha,20.7,23.2
2020/5/22,Naha,22.1,23.2
2020/5/23,Naha,23.3,23.8
2020/5/24,Naha,24.5,27.4
2020/5/25,Naha,25.2,28.6
2020/5/26,Naha,26,29.4
2020/5/27,Naha,26.3,29
2020/5/28,Naha,25.5,28.8
2020/5/29,Naha,25.5,28.6
2020/5/30,Naha,26.6,29.7
2020/5/31,Naha,27.1,30.7
2020/6/1,Naha,26.6,29.3
2020/6/2,Naha,27.5,30.4
2020/6/3,Naha,28.1,30.7
2020/6/4,Naha,28.5,31
2020/6/5,Naha,28.6,31.2
2020/6/6,Naha,28.1,31.1
2020/6/7,Naha,25,27.2
2020/6/8,Naha,25.2,27.3
2020/6/9,Naha,24.6,28.2
2020/6/10,Naha,27,31.1
2020/6/11,Naha,28.5,31.2
2020/6/12,Naha,28.9,32.1
2020/6/13,Naha,29,32
2020/6/14,Naha,29.2,31.8
2020/6/15,Naha,29,31.5
2020/6/16,Naha,29,31.3
2020/6/17,Naha,29.2,31.8
2020/6/18,Naha,29.4,31.7
2020/6/19,Naha,29.6,32.2
2020/6/20,Naha,29.3,31.8
2020/6/21,Naha,29.2,31.6
2020/6/22,Naha,27.6,29.3
2020/6/23,Naha,28.1,31.1
2020/6/24,Naha,28.6,32.3
2020/6/25,Naha,27.1,30.1
2020/6/26,Naha,26.5,28.1
2020/6/27,Naha,27.4,31.2
2020/6/28,Naha,29,30.9
2020/6/29,Naha,29.4,32.1
2020/6/30,Naha,29.8,32.2
2020/7/1,Naha,27.7,31.1
2020/7/2,Naha,27.9,30.2
2020/7/3,Naha,28.7,32.1
2020/7/4,Naha,29.2,31.7
2020/7/5,Naha,29.4,32.1
2020/7/6,Naha,29.9,32.4
2020/7/7,Naha,29.8,32.6
2020/7/8,Naha,29.7,32.3
2020/7/9,Naha,29.7,32.3
2020/7/10,Naha,30.1,33
2020/7/11,Naha,30.3,33.4
2020/7/12,Naha,30.1,33.6
2020/7/13,Naha,30.4,34.1
2020/7/14,Naha,29.8,32.6
2020/7/15,Naha,29.8,32.8
2020/7/16,Naha,28.3,30.8
2020/7/17,Naha,26.2,27.7
2020/7/18,Naha,27.8,30.4
2020/7/19,Naha,29.1,31.9
2020/7/20,Naha,29.7,32.9
2020/7/21,Naha,29.3,32.6
2020/7/22,Naha,29.3,32.9
2020/7/23,Naha,29.6,32.5
2020/7/24,Naha,29.8,32.4
2020/7/25,Naha,28.9,31.5
2020/7/26,Naha,28.5,31.9
2020/7/27,Naha,29.1,31.8
2020/7/28,Naha,29.6,32.8
2020/7/29,Naha,30,32.6
2020/7/30,Naha,29.9,32.5
2020/7/31,Naha,30,32.7
2020/8/1,Naha,30,32.7
2020/8/2,Naha,29.8,32.2
2020/8/3,Naha,30.1,32.5
2020/8/4,Naha,30.1,32.9
2020/8/5,Naha,30.4,33.3
2020/8/6,Naha,30.4,34.7
2020/8/7,Naha,30.3,33.8
2020/8/8,Naha,29.2,32.9
2020/8/9,Naha,27.2,29.2
2020/8/10,Naha,29.4,31.9
2020/8/11,Naha,29.7,32.3
2020/8/12,Naha,30.2,33.9
2020/8/13,Naha,30.3,33.2
2020/8/14,Naha,30.2,32.9
2020/8/15,Naha,30,33.1
2020/8/16,Naha,30,32.7
2020/8/17,Naha,30.2,32.9
2020/8/18,Naha,30.5,33.9
2020/8/19,Naha,30.3,33.7
2020/8/20,Naha,30.5,33.7
2020/8/21,Naha,30.3,33.8
2020/8/22,Naha,29.1,32.9
2020/8/23,Naha,27.2,29.8
2020/8/24,Naha,27.3,28.7
2020/8/25,Naha,29.2,30.5
2020/8/26,Naha,26.4,28
2020/8/27,Naha,27.6,29
2020/8/28,Naha,28.6,31.9
2020/8/29,Naha,29.5,32.7
2020/8/30,Naha,29.6,32.4
2020/8/31,Naha,28.2,29.8
2020/9/1,Naha,27.6,28.7
2020/9/2,Naha,29,30.9
2020/9/3,Naha,28.7,32.3
2020/9/4,Naha,28.2,32
2020/9/5,Naha,27,29.4
2020/9/6,Naha,26.1,27.4
2020/9/7,Naha,27.6,30.5
2020/9/8,Naha,28,31.6
2020/9/9,Naha,27.1,28
2020/9/10,Naha,28.1,31.2
2020/9/11,Naha,28.6,31.6
2020/9/12,Naha,28.7,31.5
2020/9/13,Naha,28.5,31.1
2020/9/14,Naha,28.1,30.6
2020/9/15,Naha,28.5,31.4
2020/9/16,Naha,28.7,31.9
2020/9/17,Naha,29,31.9
2020/9/18,Naha,29.7,33.1
2020/9/19,Naha,28.9,32.2
2020/9/20,Naha,26.8,29
2020/9/21,Naha,27.2,29.9
2020/9/22,Naha,27.4,29.9
2020/9/23,Naha,27.5,31.6
2020/9/24,Naha,27.7,30.1
2020/9/25,Naha,27.4,30
2020/9/26,Naha,26.8,28.9
2020/9/27,Naha,25,26.1
2020/9/28,Naha,26.2,29.2
2020/9/29,Naha,26.6,29.1
2020/9/30,Naha,25.9,29.3
2020/10/1,Naha,26.4,28.8
2020/10/2,Naha,27.6,30.4
2020/10/3,Naha,27.7,30.4
2020/10/4,Naha,27.8,31
2020/10/5,Naha,27.4,30.5
2020/10/6,Naha,26.1,27.8
2020/10/7,Naha,26,28.4
2020/10/8,Naha,25.8,27.9
2020/10/9,Naha,26.4,28.8
2020/10/10,Naha,27.4,31.1
2020/10/11,Naha,27.1,30.7
2020/10/12,Naha,26.8,29.6
2020/10/13,Naha,25.9,28.4
2020/10/14,Naha,26.1,28.8
2020/10/15,Naha,26.7,30.8
2020/10/16,Naha,26.7,30.3
2020/10/17,Naha,26.3,28.4
2020/10/18,Naha,26,28.9
2020/10/19,Naha,26.5,29.4
2020/10/20,Naha,27.2,30
2020/10/21,Naha,27,29
2020/10/22,Naha,24.2,25.7
2020/10/23,Naha,22.4,23.8
2020/10/24,Naha,22.4,25.2
2020/10/25,Naha,22.9,26.2
2020/10/26,Naha,23.9,27.4
2020/10/27,Naha,24.6,27.7
2020/10/28,Naha,25.2,28.4
2020/10/29,Naha,25.3,28.6
2020/10/30,Naha,23.8,25.8
2020/10/31,Naha,24.1,27.4
2020/11/1,Naha,24.9,28
2020/11/2,Naha,24.5,27.7
2020/11/3,Naha,23.7,25.4
2020/11/4,Naha,22.1,24.5
2020/11/5,Naha,24,25.9
2020/11/6,Naha,26.6,29.8
2020/11/7,Naha,26.1,29.1
2020/11/8,Naha,24.7,28.3
2020/11/9,Naha,22.3,24.2
2020/11/10,Naha,21.7,22.6
2020/11/11,Naha,22.7,23.9
2020/11/12,Naha,22.8,25.9
2020/11/13,Naha,22.2,23.3
2020/11/14,Naha,23.3,26.2
2020/11/15,Naha,24.8,27
2020/11/16,Naha,24.6,27.4
2020/11/17,Naha,24.7,27
2020/11/18,Naha,24.9,27.8
2020/11/19,Naha,25.7,28.4
2020/11/20,Naha,24.7,28
2020/11/21,Naha,24.2,26.6
2020/11/22,Naha,23.6,26.4
2020/11/23,Naha,22.7,24.3
2020/11/24,Naha,21.8,22.9
2020/11/25,Naha,23.1,26.3
2020/11/26,Naha,22.6,25.3
2020/11/27,Naha,22.8,26.1
2020/11/28,Naha,20.5,22.3
2020/11/29,Naha,20,22.1
2020/11/30,Naha,20.3,22.3
2020/12/1,Naha,21,22.3
2020/12/2,Naha,22,23.3
2020/12/3,Naha,20.2,21.8
2020/12/4,Naha,17.8,18.3
2020/12/5,Naha,18.9,19.6
2020/12/6,Naha,20.7,22.4
2020/12/7,Naha,22.3,23.9
2020/12/8,Naha,21.1,22.4
2020/12/9,Naha,19.4,21
2020/12/10,Naha,21,22.2
2020/12/11,Naha,22.6,25.9
2020/12/12,Naha,21,23.3
2020/12/13,Naha,19.9,23.9
2020/12/14,Naha,18.8,21.5
2020/12/15,Naha,16.4,18.2
2020/12/16,Naha,16.3,18.3
2020/12/17,Naha,16.5,18.1
2020/12/18,Naha,18.2,20.4
2020/12/19,Naha,18.3,19.5
2020/12/20,Naha,16.9,19.4
2020/12/21,Naha,16.5,17.8
2020/12/22,Naha,19.4,22.7
2020/12/23,Naha,19.6,22.6
2020/12/24,Naha,20.1,22.2
2020/12/25,Naha,18.6,20.6
2020/12/26,Naha,18.6,21.3
2020/12/27,Naha,21.2,24.7
2020/12/28,Naha,20.9,22.7
2020/12/29,Naha,21.7,24.1
2020/12/30,Naha,15.8,21.2
2020/12/31,Naha,12.5,14.6
2021/1/1,Naha,14.7,18.2
2021/1/2,Naha,16.8,19.6
2021/1/3,Naha,18.3,21.3
2021/1/4,Naha,19.9,22.6
2021/1/5,Naha,18.6,21.3
2021/1/6,Naha,17,18.6
2021/1/7,Naha,13.6,16.7
2021/1/8,Naha,11.8,12.6
2021/1/9,Naha,11.6,12.6
2021/1/10,Naha,13.4,16.2
2021/1/11,Naha,15.5,18.7
2021/1/12,Naha,13.1,15.8
2021/1/13,Naha,14.8,17.9
2021/1/14,Naha,17,20.2
2021/1/15,Naha,19.1,22.7
2021/1/16,Naha,18.5,23.3
2021/1/17,Naha,15.3,16.1
2021/1/18,Naha,14.9,16.7
2021/1/19,Naha,15.6,18.9
2021/1/20,Naha,19.1,21.9
2021/1/21,Naha,20.9,23
2021/1/22,Naha,20.4,21.9
2021/1/23,Naha,21.3,23.3
2021/1/24,Naha,19,20.8
2021/1/25,Naha,19.4,23.3
2021/1/26,Naha,19.8,23.2
2021/1/27,Naha,18.8,20.4
2021/1/28,Naha,17.2,19.5
2021/1/29,Naha,14.1,15.7
2021/1/30,Naha,15.2,18.8
2021/1/31,Naha,17.3,20.6
2021/2/1,Naha,19.2,23.5
2021/2/2,Naha,18.2,23.6
2021/2/3,Naha,16.3,19.6
2021/2/4,Naha,17.3,21.4
2021/2/5,Naha,18.1,22.6
2021/2/6,Naha,20,23.7
2021/2/7,Naha,19.5,21.9
2021/2/8,Naha,18.3,21.3
2021/2/9,Naha,17.1,20.2
2021/2/10,Naha,18.4,21.3
2021/2/11,Naha,17.5,20.2
2021/2/12,Naha,19.5,21.8
2021/2/13,Naha,20.4,23.7
2021/2/14,Naha,21,23.6
2021/2/15,Naha,19.4,21.6
2021/2/16,Naha,17.2,19.5
2021/2/17,Naha,14.3,16.5
2021/2/18,Naha,12.7,13.7
2021/2/19,Naha,14.2,16.7
2021/2/20,Naha,15.3,20
2021/2/21,Naha,17,21.7
2021/2/22,Naha,19.7,24.4
2021/2/23,Naha,20.5,25
2021/2/24,Naha,20.9,23.9
2021/2/25,Naha,21.7,24.3
2021/2/26,Naha,21.6,24.4
2021/2/27,Naha,21.6,23.4
2021/2/28,Naha,21.7,25
2021/3/1,Naha,21.8,24.4
2021/3/2,Naha,18.8,21.7
2021/3/3,Naha,18.4,21.9
2021/3/4,Naha,20.6,23.1
2021/3/5,Naha,19.6,21.6
2021/3/6,Naha,19.5,22.1
2021/3/7,Naha,20.5,23.1
2021/3/8,Naha,20.8,23.3
2021/3/9,Naha,20.9,24.3
2021/3/10,Naha,20.2,22.5
2021/3/11,Naha,20.7,25
2021/3/12,Naha,21.1,24.9
2021/3/13,Naha,18.8,20.3
2021/3/14,Naha,19.5,22.6
2021/3/15,Naha,20.3,24.3
2021/3/16,Naha,22.1,26.1
2021/3/17,Naha,22.7,26.6
2021/3/18,Naha,22.8,26.3
2021/3/19,Naha,22.3,25
2021/3/20,Naha,23.1,26.6
2021/3/21,Naha,19.8,22.9
2021/3/22,Naha,16.6,18.3
2021/3/23,Naha,17.3,20.9
2021/3/24,Naha,19.3,21.3
2021/3/25,Naha,21.2,24.1
2021/3/26,Naha,21.9,24.6
2021/3/27,Naha,22.8,25.5
2021/3/28,Naha,22.8,25.6
2021/3/29,Naha,22.7,25.3
2021/3/30,Naha,23.3,25.4
2021/3/31,Naha,23.1,26.1
2021/4/1,Naha,24.6,27.4
2021/4/2,Naha,23.6,26
2021/4/3,Naha,23.2,26.5
2021/4/4,Naha,21.3,23.2
2021/4/5,Naha,20.3,23.1
2021/4/6,Naha,20.2,22.3
2021/4/7,Naha,21.1,24.7
2021/4/8,Naha,21.1,23.9
2021/4/9,Naha,21.9,25.8
2021/4/10,Naha,22.3,24.9
2021/4/11,Naha,21.8,23.8
2021/4/12,Naha,22.9,26.3
2021/4/13,Naha,23.3,27
2021/4/14,Naha,21,23.1
2021/4/15,Naha,20.8,23.4
2021/4/16,Naha,22.6,26.1
2021/4/17,Naha,22.9,24.6
2021/4/18,Naha,19.2,21.4
2021/4/19,Naha,20.3,24
2021/4/20,Naha,21.1,24
2021/4/21,Naha,21.6,24.5
2021/4/22,Naha,21.4,22.4
2021/4/23,Naha,21,22.1
2021/4/24,Naha,20.8,22.1
2021/4/25,Naha,21.6,24.8
2021/4/26,Naha,22,25.5
2021/4/27,Naha,21.7,25.1
2021/4/28,Naha,22.5,26.4
2021/4/29,Naha,20.7,23.2
2021/4/30,Naha,20.8,24.6
2021/5/1,Naha,24.1,27
2021/5/2,Naha,22.8,27
2021/5/3,Naha,21.7,24.9
2021/5/4,Naha,22.9,26
2021/5/5,Naha,24,26.8
2021/5/6,Naha,24.9,28.6
2021/5/7,Naha,25.7,28.6
2021/5/8,Naha,25.5,28.1
2021/5/9,Naha,23.8,27.9
2021/5/10,Naha,24.2,26.5
2021/5/11,Naha,25.9,28.7
2021/5/12,Naha,26.4,29.3
2021/5/13,Naha,26.8,29.6
2021/5/14,Naha,27,29.9
2021/5/15,Naha,27.3,30.3
2021/5/16,Naha,27.2,30
2021/5/17,Naha,27.4,30.3
2021/5/18,Naha,27.4,30.1
2021/5/19,Naha,27.5,31
2021/5/20,Naha,27.7,31.1
2021/5/21,Naha,27.8,30.3
2021/5/22,Naha,27.3,29.4
2021/5/23,Naha,27.5,29.8
2021/5/24,Naha,27.7,30.8
2021/5/25,Naha,25.1,27.4
2021/5/26,Naha,27.4,30.7
2021/5/27,Naha,28.2,30.6
2021/5/28,Naha,27,29.5
2021/5/29,Naha,23.3,25.1
2021/5/30,Naha,22.6,23.9
2021/5/31,Naha,25,27.4
2021/6/1,Naha,25.6,28.1
2021/6/2,Naha,26.4,29.2
2021/6/3,Naha,28.1,30.4
2021/6/4,Naha,28.9,31.3
2021/6/5,Naha,28.3,30.8
2021/6/6,Naha,27,30.6
2021/6/7,Naha,26.1,29.7
2021/6/8,Naha,26.7,31.2
2021/6/9,Naha,26.7,30
2021/6/10,Naha,27.2,30.3
2021/6/11,Naha,27.6,30.3
2021/6/12,Naha,28.5,31.7
2021/6/13,Naha,27.8,30.2
2021/6/14,Naha,25.6,26.4
2021/6/15,Naha,27,30.5
2021/6/16,Naha,28.9,31.8
2021/6/17,Naha,28.4,29.9
2021/6/18,Naha,28.9,31.7
2021/6/19,Naha,29.2,31.6
2021/6/20,Naha,28.6,31.9
2021/6/21,Naha,27,28.8
2021/6/22,Naha,25.8,27.3
2021/6/23,Naha,24.3,26.2
2021/6/24,Naha,24.1,25.4
2021/6/25,Naha,26.7,29.8
2021/6/26,Naha,28,30.6
2021/6/27,Naha,26.9,29.7
2021/6/28,Naha,26.6,28.7
2021/6/29,Naha,25.1,27.2
2021/6/30,Naha,25.5,27.8
2021/7/1,Naha,27.5,29.8
2021/7/2,Naha,28.1,30.3
2021/7/3,Naha,28.7,32.1
2021/7/4,Naha,29.2,32.1
2021/7/5,Naha,29.1,31.8
2021/7/6,Naha,29.4,32.6
2021/7/7,Naha,29.7,32.8
2021/7/8,Naha,29.1,31.9
2021/7/9,Naha,29.4,32.6
2021/7/10,Naha,29.7,33.3
2021/7/11,Naha,29.6,32.5
2021/7/12,Naha,29.3,33.4
2021/7/13,Naha,29.5,33
2021/7/14,Naha,29.8,32.7
2021/7/15,Naha,30,32.6
2021/7/16,Naha,29.5,32.2
2021/7/17,Naha,29.4,32.7
2021/7/18,Naha,29.5,32.8
2021/7/19,Naha,29.9,33.3
2021/7/20,Naha,26.9,28.6
2021/7/21,Naha,27.3,28.3
2021/7/22,Naha,27.2,28.2
2021/7/23,Naha,27,27.8
2021/7/24,Naha,27.3,28.2
2021/7/25,Naha,27.9,30.7
2021/7/26,Naha,28,30.2
2021/7/27,Naha,28.6,30.5
2021/7/28,Naha,28.7,31.3
2021/7/29,Naha,28.7,31.5
2021/7/30,Naha,29.2,32.3
2021/7/31,Naha,29.2,32.4
2021/8/1,Naha,28.7,31.7
2021/8/2,Naha,28.7,31.2
2021/8/3,Naha,28.7,31.6
2021/8/4,Naha,27.9,30.5
2021/8/5,Naha,26.9,28.2
2021/8/6,Naha,28.1,31.8
2021/8/7,Naha,28.5,30.3
2021/8/8,Naha,28.1,31.2
2021/8/9,Naha,28.2,31.1
2021/8/10,Naha,28.6,31.8
2021/8/11,Naha,28.4,30.8
2021/8/12,Naha,28.2,30.7
2021/8/13,Naha,28.3,31.3
2021/8/14,Naha,28.8,31.7
2021/8/15,Naha,29,32.6
2021/8/16,Naha,29.1,32.2
2021/8/17,Naha,28.9,32
2021/8/18,Naha,27.6,29.5
2021/8/19,Naha,27.7,30.4
2021/8/20,Naha,29.2,32.8
2021/8/21,Naha,28.6,31.9
2021/8/22,Naha,28.8,31.4
2021/8/23,Naha,29.2,32.2
2021/8/24,Naha,29.2,32.5
2021/8/25,Naha,29.1,32.6
2021/8/26,Naha,29.3,33.1
2021/8/27,Naha,29.1,32.5
2021/8/28,Naha,29.2,32.9
2021/8/29,Naha,29.5,33
2021/8/30,Naha,29.5,32.9
2021/8/31,Naha,29.2,32.9
2021/9/1,Naha,28.6,30.6
2021/9/2,Naha,28.5,32.9
2021/9/3,Naha,27.7,31.8
2021/9/4,Naha,28.3,31.7
2021/9/5,Naha,29.8,32.8
2021/9/6,Naha,29.2,32.5
2021/9/7,Naha,28.8,32.2
2021/9/8,Naha,29.2,32.1
2021/9/9,Naha,29.7,32.6
2021/9/10,Naha,29.9,33.5
2021/9/11,Naha,28.4,31.8
2021/9/12,Naha,29.4,31.6
2021/9/13,Naha,28.3,30.9
2021/9/14,Naha,28.5,31.6
2021/9/15,Naha,29.1,31.2
2021/9/16,Naha,28.9,31.2
2021/9/17,Naha,28.8,31.5
2021/9/18,Naha,28.4,30.9
2021/9/19,Naha,27.8,30.6
2021/9/20,Naha,27.8,30.9
2021/9/21,Naha,28.8,31.7
2021/9/22,Naha,29.3,32.3
2021/9/23,Naha,28.7,31.5
2021/9/24,Naha,28.4,31.5
2021/9/25,Naha,28.9,32.6
2021/9/26,Naha,29.6,32.7
2021/9/27,Naha,28.7,31.4
2021/9/28,Naha,28.3,30.5
2021/9/29,Naha,29.3,32.3
2021/9/30,Naha,28.7,30.8
2021/10/1,Naha,28.4,30.6
2021/10/2,Naha,27.9,30.1
2021/10/3,Naha,28.5,31.5
2021/10/4,Naha,28.6,31
2021/10/5,Naha,28.8,31.3
2021/10/6,Naha,27.9,30.8
2021/10/7,Naha,26.6,28.8
2021/10/8,Naha,27.9,30.6
2021/10/9,Naha,28.1,30.9
2021/10/10,Naha,28.2,29.6
2021/10/11,Naha,28.3,29.5
2021/10/12,Naha,26.2,27.4
2021/10/13,Naha,28,30.2
2021/10/14,Naha,27.8,30
2021/10/15,Naha,27.7,30.3
2021/10/16,Naha,27.1,29.4
2021/10/17,Naha,24.6,26.7
2021/10/18,Naha,24.7,27
2021/10/19,Naha,24,26.7
2021/10/20,Naha,24.4,26.9
2021/10/21,Naha,24.6,28
2021/10/22,Naha,22.6,23.9
2021/10/23,Naha,23.1,24.8
2021/10/24,Naha,24,27
2021/10/25,Naha,24.1,26.7
2021/10/26,Naha,23.9,26.9
2021/10/27,Naha,23.4,26.1
2021/10/28,Naha,23.6,25.6
2021/10/29,Naha,23.4,26.6
2021/10/30,Naha,24.1,27.1
2021/10/31,Naha,24,26.3
2021/11/1,Naha,24,26.8
2021/11/2,Naha,23.8,26.3
2021/11/3,Naha,22.8,24.9
2021/11/4,Naha,22.9,26.5
2021/11/5,Naha,23.3,26
2021/11/6,Naha,23.9,25.1
2021/11/7,Naha,24.9,27.3
2021/11/8,Naha,22.8,25.7
2021/11/9,Naha,20.2,22.1
2021/11/10,Naha,19.6,21.9
2021/11/11,Naha,20.4,22.8
2021/11/12,Naha,20.5,22.8
2021/11/13,Naha,19.6,22
2021/11/14,Naha,20.6,23
2021/11/15,Naha,21.4,25
2021/11/16,Naha,21.9,25.1
2021/11/17,Naha,22.8,25.6
2021/11/18,Naha,22,23.3
2021/11/19,Naha,22.9,25.9
2021/11/20,Naha,23.6,26.8
2021/11/21,Naha,24.6,27.5
2021/11/22,Naha,21.9,27.2
2021/11/23,Naha,19.3,20.8
2021/11/24,Naha,19.4,21.7
2021/11/25,Naha,18.8,20.4
2021/11/26,Naha,21.1,24
2021/11/27,Naha,20.5,22.4
2021/11/28,Naha,21.6,22.9
2021/11/29,Naha,20.8,21.9
2021/11/30,Naha,22.3,26.1
2021/12/1,Naha,18.5,19.8
2021/12/2,Naha,17.6,20.2
2021/12/3,Naha,18.2,20.3
2021/12/4,Naha,18.8,21
2021/12/5,Naha,19.7,22.3
2021/12/6,Naha,21.1,23.9
2021/12/7,Naha,20.7,23.4
2021/12/8,Naha,19.9,22.2
2021/12/9,Naha,20.5,23.5
2021/12/10,Naha,21,24.3
2021/12/11,Naha,21.1,24.3
2021/12/12,Naha,20.9,24.8
2021/12/13,Naha,19.5,20.7
2021/12/14,Naha,19.1,22
2021/12/15,Naha,19.3,22.7
2021/12/16,Naha,22.2,25.1
2021/12/17,Naha,19.7,22
2021/12/18,Naha,16.2,18.3
2021/12/19,Naha,16.7,18.7
2021/12/20,Naha,16.9,20
2021/12/21,Naha,19.1,20.9
2021/12/22,Naha,18.6,20.4
2021/12/23,Naha,20.4,21.7
2021/12/24,Naha,22.5,24.5
2021/12/25,Naha,18.2,21.3
2021/12/26,Naha,14.7,15.8
2021/12/27,Naha,14.7,15.9
2021/12/28,Naha,16.4,20
2021/12/29,Naha,18.5,22.4
2021/12/30,Naha,17.3,18.9
2021/12/31,Naha,16.4,18
2022/1/1,Naha,17,20.1
2022/1/2,Naha,16.7,18
2022/1/3,Naha,18,21.2
2022/1/4,Naha,18.5,21.5
2022/1/5,Naha,19.8,22.7
2022/1/6,Naha,19.5,21.3
2022/1/7,Naha,18.4,21
2022/1/8,Naha,19,21.5
2022/1/9,Naha,18.7,22.3
2022/1/10,Naha,19.5,22.5
2022/1/11,Naha,16,19.5
2022/1/12,Naha,14.7,16.2
2022/1/13,Naha,14.7,15.7
2022/1/14,Naha,15,16.9
2022/1/15,Naha,15.9,19.1
2022/1/16,Naha,18.1,20.9
2022/1/17,Naha,15.8,16.9
2022/1/18,Naha,16.2,17.7
2022/1/19,Naha,15.9,17.5
2022/1/20,Naha,15.9,18.5
2022/1/21,Naha,16.5,19.4
2022/1/22,Naha,18.6,20.6
2022/1/23,Naha,20.6,22.9
2022/1/24,Naha,21.1,23
2022/1/25,Naha,19.2,21.7
2022/1/26,Naha,19,21.9
2022/1/27,Naha,20.5,23.3
2022/1/28,Naha,19.5,22.6
2022/1/29,Naha,18,18.9
2022/1/30,Naha,17.3,20.3
2022/1/31,Naha,15.4,17.5
2022/2/1,Naha,17.3,20.4
2022/2/2,Naha,18.2,20.5
2022/2/3,Naha,18.8,22.4
2022/2/4,Naha,16.6,18.1
2022/2/5,Naha,15.6,17.5
2022/2/6,Naha,15.2,17.2
2022/2/7,Naha,17.7,20.6
2022/2/8,Naha,19.7,21.3
2022/2/9,Naha,18.7,21.8
2022/2/10,Naha,17.3,19.1
2022/2/11,Naha,17.9,20.8
2022/2/12,Naha,20.7,23.5
2022/2/13,Naha,20.6,23.1
2022/2/14,Naha,17.7,18.8
2022/2/15,Naha,17.9,20.8
2022/2/16,Naha,16.2,18.7
2022/2/17,Naha,13.9,15.8
2022/2/18,Naha,15.2,17
2022/2/19,Naha,18.4,21.1
2022/2/20,Naha,14.4,17.1
2022/2/21,Naha,14.4,16.4
2022/2/22,Naha,15.4,16.6
2022/2/23,Naha,16,18.3
2022/2/24,Naha,15.4,18.1
2022/2/25,Naha,15.7,19
2022/2/26,Naha,18.4,21.4
2022/2/27,Naha,18.9,21
2022/2/28,Naha,20.2,24.3
2022/3/1,Naha,21.7,24.6
2022/3/2,Naha,18.8,21.5
2022/3/3,Naha,17.8,20.3
2022/3/4,Naha,20.4,24
2022/3/5,Naha,21.1,23.4
2022/3/6,Naha,18.4,19.8
2022/3/7,Naha,15.7,18
2022/3/8,Naha,17.2,20.1
2022/3/9,Naha,17.7,20.7
2022/3/10,Naha,18.7,21.9
2022/3/11,Naha,20.3,23.3
2022/3/12,Naha,19.9,23.1
2022/3/13,Naha,21.7,25.7
2022/3/14,Naha,21.7,24.7
2022/3/15,Naha,21.3,24.2
2022/3/16,Naha,22.1,26.1
2022/3/17,Naha,22.5,25.1
2022/3/18,Naha,21.5,23.8
2022/3/19,Naha,20.3,22.6
2022/3/20,Naha,20.8,23.8
2022/3/21,Naha,22.3,25.6
2022/3/22,Naha,21.5,24.1
2022/3/23,Naha,19.2,21.1
2022/3/24,Naha,19.5,22.1
2022/3/25,Naha,22,24.1
2022/3/26,Naha,22.7,25.3
2022/3/27,Naha,19.1,20.4
2022/3/28,Naha,18.2,19.6
2022/3/29,Naha,21,23.6
2022/3/30,Naha,22.5,25.3
2022/3/31,Naha,23.8,26.8
2022/4/1,Naha,20.2,22.2
2022/4/2,Naha,17.5,19.1
2022/4/3,Naha,17.7,18.6
2022/4/4,Naha,19.1,21.6
2022/4/5,Naha,19.5,22.5
2022/4/6,Naha,20.3,23.7
2022/4/7,Naha,20.2,23.2
2022/4/8,Naha,21.2,24.4
2022/4/9,Naha,21.9,24.9
2022/4/10,Naha,23,25.6
2022/4/11,Naha,24.2,27.9
2022/4/12,Naha,24,28.1
2022/4/13,Naha,24,26.9
2022/4/14,Naha,24.1,27.2
