purchase_date,purchase_timestamp,store_id,customer_id,cashier_id,product_id,unit_price,discount,quantity,sales_value
2021-08-26,2021-08-26 14:00:13+09:00,1,,6,92,1800,0,1,1800
2021-09-05,2021-09-05 16:00:07+09:00,1,,5,113,2250,0,1,2250
2021-11-01,2021-11-01 13:00:32+09:00,1,,15,140,4050,0,1,4050
2021-12-14,2021-12-14 17:00:20+09:00,1,,11,89,2380,1020,1,2380
2021-12-14,2021-12-14 17:00:20+09:00,1,,11,29,1575,675,1,1575
2022-06-04,2022-06-04 10:00:12+09:00,2,,6,39,1000,0,1,1000
2022-07-20,2022-07-20 16:00:52+09:00,2,,11,84,1500,0,1,1500
2022-07-28,2022-07-28 16:00:33+09:00,1,,11,75,2250,0,2,4500
2022-08-08,2022-08-08 14:00:56+09:00,2,,6,89,3400,0,2,6800
2022-08-20,2022-08-20 13:00:05+09:00,3,,14,105,2250,0,1,2250
2022-08-20,2022-08-20 13:00:05+09:00,3,,14,161,4500,0,1,4500
2022-09-21,2022-09-21 14:00:05+09:00,1,,5,22,1800,200,3,5400
2022-09-26,2022-09-26 15:00:07+09:00,2,,6,72,1500,0,1,1500
2021-05-01,2021-05-01 12:00:06+09:00,1,,6,21,900,0,1,900
2021-05-01,2021-05-01 12:00:06+09:00,1,,6,21,900,0,2,1800
2021-05-01,2021-05-01 12:00:06+09:00,1,,6,146,4275,225,2,8550
2021-05-13,2021-05-13 14:00:43+09:00,1,,15,23,1500,0,2,3000
2021-05-13,2021-05-13 14:00:43+09:00,1,,15,88,4500,0,1,4500
2021-06-11,2021-06-11 14:00:46+09:00,1,,10,32,1200,0,1,1200
2021-06-11,2021-06-11 14:00:46+09:00,1,,10,29,2250,0,1,2250
2021-06-11,2021-06-11 14:00:46+09:00,1,,10,121,4800,0,1,4800
2021-10-25,2021-10-25 14:00:15+09:00,2,,15,137,3600,0,1,3600
2021-11-29,2021-11-29 17:00:57+09:00,2,,15,158,4500,0,2,9000
2021-12-06,2021-12-06 17:00:25+09:00,2,,15,156,2700,0,1,2700
2021-12-06,2021-12-06 17:00:25+09:00,2,,15,21,900,0,1,900
2021-12-06,2021-12-06 17:00:25+09:00,2,,15,117,1500,0,1,1500
2021-12-06,2021-12-06 17:00:25+09:00,2,,15,157,6000,0,1,6000
2022-01-19,2022-01-19 20:00:44+09:00,2,,6,154,5400,0,1,5400
2022-04-18,2022-04-18 17:00:14+09:00,2,,6,131,4275,225,1,4275
2022-05-13,2022-05-13 17:00:42+09:00,3,,14,49,1800,0,1,1800
2022-09-07,2022-09-07 14:00:19+09:00,4,,12,161,4500,0,1,4500
2022-09-29,2022-09-29 15:00:00+09:00,4,,7,178,9000,0,1,9000
2022-09-29,2022-09-29 15:00:00+09:00,4,,7,66,1350,0,2,2700
2021-05-01,2021-05-01 15:00:35+09:00,1,,15,35,1350,0,1,1350
2021-08-10,2021-08-10 13:00:35+09:00,1,,11,80,2000,0,1,2000
2021-09-11,2021-09-11 15:00:01+09:00,1,,15,51,810,90,1,810
2022-05-14,2022-05-14 14:00:40+09:00,1,,10,36,900,0,1,900
2022-05-31,2022-05-31 10:00:54+09:00,2,,15,165,4275,225,1,4275
2022-08-04,2022-08-04 14:00:45+09:00,3,,14,140,4050,0,1,4050
2022-08-06,2022-08-06 15:00:55+09:00,2,,10,71,2250,0,1,2250
2022-09-04,2022-09-04 15:00:26+09:00,3,,14,172,6000,0,1,6000
2022-12-03,2022-12-03 16:00:40+09:00,3,,7,76,2400,0,1,2400
2022-12-03,2022-12-03 16:00:40+09:00,3,,7,54,1000,0,1,1000
2022-12-03,2022-12-03 16:00:40+09:00,3,,7,34,1800,0,1,1800
2022-12-03,2022-12-03 16:00:40+09:00,3,,7,106,2400,0,2,4800
2021-05-01,2021-05-01 13:00:09+09:00,1,,11,8,1500,0,1,1500
2021-05-22,2021-05-22 13:00:21+09:00,1,,6,176,4275,225,1,4275
2021-06-09,2021-06-09 15:00:26+09:00,1,,10,3,800,0,1,800
2021-06-15,2021-06-15 20:00:34+09:00,1,,10,171,2700,0,1,2700
2021-06-23,2021-06-23 16:00:27+09:00,1,,15,21,900,0,1,900
2021-06-30,2021-06-30 14:00:22+09:00,1,,6,100,3000,0,1,3000
2021-09-17,2021-09-17 12:00:49+09:00,1,,11,149,6750,0,1,6750
2021-10-12,2021-10-12 14:00:51+09:00,1,,6,82,3000,0,2,6000
2021-10-12,2021-10-12 14:00:51+09:00,1,,6,4,1620,180,1,1620
2021-10-15,2021-10-15 17:00:58+09:00,1,,11,159,3000,0,1,3000
2022-02-23,2022-02-23 15:00:54+09:00,2,,15,161,4500,0,1,4500
2022-02-23,2022-02-23 15:00:54+09:00,2,,15,79,2700,0,1,2700
2022-03-05,2022-03-05 17:00:28+09:00,3,,7,170,3848,202,1,3848
2022-05-11,2022-05-11 16:00:25+09:00,1,,11,164,6412,338,1,6412
2022-05-11,2022-05-11 16:00:25+09:00,1,,11,124,5130,270,1,5130
2022-05-24,2022-05-24 17:00:51+09:00,3,,14,127,5700,300,1,5700
2022-06-26,2022-06-26 14:00:32+09:00,1,,10,57,1000,0,1,1000
2022-07-13,2022-07-13 17:00:44+09:00,3,,7,102,1500,0,1,1500
2022-08-03,2022-08-03 12:00:29+09:00,2,,11,59,2250,0,2,4500
2022-08-20,2022-08-20 13:00:44+09:00,3,,14,59,2250,0,1,2250
2022-09-13,2022-09-13 10:00:54+09:00,3,,7,74,3400,0,2,6800
2022-12-12,2022-12-12 14:00:15+09:00,1,,11,52,1400,600,1,1400
2022-12-14,2022-12-14 13:00:47+09:00,2,,10,61,1680,720,1,1680
2021-05-01,2021-05-01 16:00:07+09:00,1,,15,122,3420,180,1,3420
2021-07-10,2021-07-10 14:00:57+09:00,1,,15,164,6750,0,2,13500
2021-12-21,2021-12-21 14:00:34+09:00,1,,10,51,630,270,1,630
2022-02-22,2022-02-22 20:00:38+09:00,3,,7,99,1500,0,1,1500
2022-07-09,2022-07-09 13:00:08+09:00,3,,8,177,3000,0,1,3000
2021-05-01,2021-05-01 14:00:52+09:00,1,,11,79,2700,0,1,2700
2021-06-03,2021-06-03 16:00:09+09:00,1,,15,143,4500,0,1,4500
2021-06-03,2021-06-03 16:00:09+09:00,1,,15,42,1000,0,2,2000
2021-06-03,2021-06-03 16:00:09+09:00,1,,15,159,3000,0,1,3000
2021-09-09,2021-09-09 13:00:58+09:00,1,,11,141,2700,0,1,2700
2021-09-09,2021-09-09 13:00:58+09:00,1,,11,145,6000,0,1,6000
2021-10-08,2021-10-08 14:00:31+09:00,1,,10,13,2700,300,2,5400
2022-06-11,2022-06-11 15:00:19+09:00,3,,12,156,2700,0,1,2700
2022-06-11,2022-06-11 15:00:19+09:00,3,,12,83,2250,0,1,2250
2022-07-16,2022-07-16 18:00:07+09:00,2,,6,123,2400,0,1,2400
2022-08-24,2022-08-24 14:00:56+09:00,2,,6,116,2250,0,1,2250
2022-10-07,2022-10-07 14:00:52+09:00,4,,3,150,4500,0,1,4500
2022-10-07,2022-10-07 14:00:52+09:00,4,,3,89,3400,0,1,3400
2021-05-01,2021-05-01 16:00:42+09:00,1,,6,57,1000,0,1,1000
2021-08-29,2021-08-29 12:00:51+09:00,1,,11,99,1500,0,1,1500
2021-11-02,2021-11-02 15:00:25+09:00,1,,6,165,4500,0,1,4500
2022-06-03,2022-06-03 15:00:12+09:00,2,,15,55,2000,0,1,2000
2022-10-09,2022-10-09 20:00:14+09:00,3,,8,136,4800,0,2,9600
2022-12-20,2022-12-20 15:00:37+09:00,2,,15,118,3150,1350,1,3150
2021-05-01,2021-05-01 20:00:28+09:00,1,,11,96,1350,0,1,1350
2021-05-04,2021-05-04 13:00:50+09:00,1,,11,11,1500,0,1,1500
2021-08-03,2021-08-03 15:00:05+09:00,1,,10,15,1500,0,1,1500
2021-08-10,2021-08-10 14:00:36+09:00,1,,5,152,3600,0,1,3600
2021-09-24,2021-09-24 13:00:20+09:00,1,,10,21,810,90,1,810
2021-11-10,2021-11-10 16:00:07+09:00,1,,11,72,1500,0,1,1500
2022-01-15,2022-01-15 19:00:13+09:00,1,,15,42,1000,0,2,2000
2022-03-18,2022-03-18 20:00:28+09:00,1,,6,150,4275,225,1,4275
2022-08-29,2022-08-29 15:00:38+09:00,2,,11,60,1500,0,1,1500
2022-09-01,2022-09-01 19:00:02+09:00,3,,8,117,1500,0,2,3000
2021-05-01,2021-05-01 15:00:48+09:00,1,,11,18,800,0,1,800
2021-08-22,2021-08-22 15:00:50+09:00,1,,6,116,2250,0,2,4500
2021-10-07,2021-10-07 19:00:17+09:00,1,,11,109,2700,0,1,2700
2021-12-09,2021-12-09 19:00:06+09:00,1,,6,26,1500,0,1,1500
2021-12-28,2021-12-28 16:00:31+09:00,1,,15,131,3150,1350,2,6300
2022-02-03,2022-02-03 17:00:46+09:00,1,,11,153,2400,0,1,2400
2022-03-07,2022-03-07 13:00:39+09:00,1,,15,135,4275,225,2,8550
2021-05-01,2021-05-01 17:00:23+09:00,1,,11,175,5700,300,2,11400
2021-05-17,2021-05-17 13:00:00+09:00,1,,6,169,5130,270,1,5130
2021-05-17,2021-05-17 13:00:00+09:00,1,,6,112,3000,0,1,3000
2021-05-17,2021-05-17 13:00:00+09:00,1,,6,180,4275,225,1,4275
2021-05-31,2021-05-31 13:00:00+09:00,1,,15,148,8550,450,2,17100
2021-06-16,2021-06-16 17:00:45+09:00,1,,15,9,1000,0,1,1000
2021-06-27,2021-06-27 11:00:37+09:00,1,,5,37,2000,0,1,2000
2021-07-20,2021-07-20 13:00:55+09:00,1,,11,78,1200,0,1,1200
2021-08-22,2021-08-22 14:00:58+09:00,1,,5,86,2250,0,1,2250
2021-08-25,2021-08-25 19:00:59+09:00,1,,5,76,2400,0,1,2400
2021-09-16,2021-09-16 13:00:00+09:00,1,,15,149,6750,0,1,6750
2022-01-12,2022-01-12 16:00:55+09:00,2,,10,18,800,0,1,800
2022-01-12,2022-01-12 16:00:55+09:00,2,,10,38,1500,0,1,1500
2022-01-14,2022-01-14 17:00:12+09:00,2,,15,82,3000,0,2,6000
2022-01-14,2022-01-14 17:00:12+09:00,2,,15,12,1000,0,1,1000
2022-03-08,2022-03-08 11:00:10+09:00,3,,14,41,1500,0,1,1500
2022-03-08,2022-03-08 11:00:10+09:00,3,,14,160,5700,300,1,5700
2022-04-15,2022-04-15 14:00:01+09:00,2,,6,125,3848,202,2,7696
2022-06-18,2022-06-18 16:00:58+09:00,3,,12,7,2000,0,1,2000
2022-06-29,2022-06-29 14:00:30+09:00,1,,10,129,3000,0,2,6000
2022-06-29,2022-06-29 14:00:30+09:00,1,,10,2,1200,0,1,1200
2022-08-25,2022-08-25 11:00:18+09:00,2,,11,9,1000,0,1,1000
2022-08-25,2022-08-25 11:00:18+09:00,2,,11,49,1800,0,2,3600
2022-08-25,2022-08-25 11:00:18+09:00,2,,11,51,900,0,1,900
2022-08-29,2022-08-29 15:00:02+09:00,2,,6,7,2000,0,1,2000
2021-05-01,2021-05-01 14:00:35+09:00,1,,10,145,5700,300,2,11400
2021-06-06,2021-06-06 15:00:59+09:00,1,,10,87,1500,0,1,1500
2021-07-11,2021-07-11 16:00:32+09:00,1,,15,157,6000,0,1,6000
2021-07-25,2021-07-25 15:00:05+09:00,1,,6,117,1500,0,1,1500
2021-07-25,2021-07-25 15:00:05+09:00,1,,6,78,1200,0,1,1200
2022-03-06,2022-03-06 13:00:38+09:00,3,,8,14,2250,0,1,2250
2022-03-23,2022-03-23 18:00:56+09:00,3,,7,58,3000,0,1,3000
2022-04-27,2022-04-27 16:00:31+09:00,3,,7,178,8550,450,1,8550
2022-05-16,2022-05-16 19:00:21+09:00,1,,10,95,2000,0,2,4000
2022-05-31,2022-05-31 14:00:45+09:00,1,,15,118,4500,0,2,9000
2022-08-29,2022-08-29 16:00:36+09:00,2,,10,108,1200,0,2,2400
2022-11-26,2022-11-26 19:00:49+09:00,3,,8,29,2250,0,2,4500
2022-12-23,2022-12-23 14:00:47+09:00,3,,14,100,2100,900,2,4200
2021-05-01,2021-05-01 13:00:54+09:00,1,,15,84,1500,0,1,1500
2021-05-15,2021-05-15 17:00:56+09:00,1,,15,139,5130,270,2,10260
2021-05-15,2021-05-15 17:00:56+09:00,1,,15,164,6412,338,1,6412
2021-06-29,2021-06-29 19:00:57+09:00,1,,11,94,2700,0,1,2700
2021-07-04,2021-07-04 14:00:38+09:00,1,,15,178,9000,0,2,18000
2021-07-04,2021-07-04 14:00:38+09:00,1,,15,97,3000,0,1,3000
2021-08-07,2021-08-07 15:00:13+09:00,1,,10,153,2400,0,2,4800
2021-08-07,2021-08-07 15:00:13+09:00,1,,10,174,3000,0,1,3000
2021-08-07,2021-08-07 15:00:13+09:00,1,,10,155,4050,0,1,4050
2021-08-29,2021-08-29 17:00:26+09:00,1,,15,69,1500,0,1,1500
2021-10-14,2021-10-14 18:00:45+09:00,1,,11,155,4050,0,1,4050
2021-10-14,2021-10-14 18:00:45+09:00,1,,11,78,1200,0,1,1200
2021-10-14,2021-10-14 18:00:45+09:00,1,,11,109,2700,0,1,2700
2021-10-19,2021-10-19 13:00:38+09:00,1,,15,32,1080,120,1,1080
2021-10-23,2021-10-23 20:00:46+09:00,2,,11,14,2025,225,1,2025
2021-10-25,2021-10-25 14:00:05+09:00,2,,10,94,2700,0,1,2700
2021-11-24,2021-11-24 16:00:02+09:00,1,,11,19,1800,0,1,1800
2021-11-30,2021-11-30 13:00:14+09:00,1,,11,139,5400,0,1,5400
2021-12-09,2021-12-09 17:00:40+09:00,1,,6,126,2700,0,1,2700
2022-05-12,2022-05-12 14:00:23+09:00,3,,12,91,2400,0,2,4800
2022-05-12,2022-05-12 14:00:23+09:00,3,,12,155,3848,202,2,7696
2022-05-13,2022-05-13 14:00:14+09:00,1,,6,50,1350,0,1,1350
2022-05-13,2022-05-13 14:00:14+09:00,1,,6,22,2000,0,1,2000
2022-05-13,2022-05-13 14:00:14+09:00,1,,6,173,4275,225,1,4275
2022-06-04,2022-06-04 14:00:39+09:00,1,,6,154,5400,0,1,5400
2022-06-04,2022-06-04 14:00:39+09:00,1,,6,12,1000,0,1,1000
2022-08-31,2022-08-31 15:00:38+09:00,2,,10,41,1500,0,1,1500
2022-08-31,2022-08-31 15:00:38+09:00,2,,10,141,2700,0,1,2700
2022-10-08,2022-10-08 10:00:27+09:00,1,,15,35,1215,135,2,2430
2022-11-19,2022-11-19 15:00:58+09:00,4,,8,80,2000,0,1,2000
2021-05-01,2021-05-01 15:00:39+09:00,1,,6,117,1500,0,1,1500
2022-05-01,2022-05-01 16:00:44+09:00,2,,11,25,2000,0,1,2000
2022-12-10,2022-12-10 14:00:02+09:00,2,,15,18,560,240,1,560
2021-05-01,2021-05-01 14:00:40+09:00,1,,15,145,5700,300,1,5700
2021-07-02,2021-07-02 13:00:20+09:00,1,,15,22,2000,0,1,2000
2021-07-18,2021-07-18 14:00:26+09:00,1,,11,77,1800,0,1,1800
2021-08-24,2021-08-24 17:00:40+09:00,1,,15,120,2250,0,1,2250
2021-09-11,2021-09-11 13:00:46+09:00,1,,15,14,2025,225,1,2025
2021-10-26,2021-10-26 15:00:27+09:00,2,,11,139,5400,0,1,5400
2022-02-09,2022-02-09 15:00:59+09:00,2,,11,151,4800,0,4,19200
2022-02-17,2022-02-17 15:00:34+09:00,1,,15,123,2400,0,1,2400
2022-07-12,2022-07-12 16:00:44+09:00,1,,11,172,6000,0,1,6000
2021-05-01,2021-05-01 15:00:27+09:00,1,,11,174,2850,150,1,2850
2021-10-13,2021-10-13 13:00:22+09:00,1,,6,89,3400,0,1,3400
2021-10-25,2021-10-25 11:00:01+09:00,1,,10,26,1350,150,2,2700
2022-05-18,2022-05-18 19:00:42+09:00,3,,14,162,2850,150,1,2850
2022-08-18,2022-08-18 11:00:46+09:00,1,,10,93,1200,0,2,2400
2021-05-01,2021-05-01 17:00:54+09:00,1,,11,112,3000,0,1,3000
2021-07-23,2021-07-23 14:00:22+09:00,1,,15,133,9000,0,1,9000
2021-07-27,2021-07-27 17:00:37+09:00,1,,11,113,2250,0,1,2250
2021-08-19,2021-08-19 16:00:09+09:00,1,,11,39,1000,0,1,1000
2022-02-07,2022-02-07 14:00:12+09:00,1,,6,74,3400,0,1,3400
2022-07-06,2022-07-06 10:00:46+09:00,1,,11,89,3400,0,1,3400
2022-07-28,2022-07-28 16:00:48+09:00,2,,6,93,1200,0,1,1200
2022-08-03,2022-08-03 12:00:42+09:00,1,,6,144,3000,0,1,3000
2022-08-19,2022-08-19 18:00:55+09:00,2,,15,137,3600,0,2,7200
2022-08-21,2022-08-21 15:00:19+09:00,1,,6,141,2700,0,1,2700
2022-08-28,2022-08-28 13:00:44+09:00,3,,12,111,1350,0,2,2700
2022-09-15,2022-09-15 13:00:10+09:00,1,,11,7,1800,200,1,1800
2022-11-08,2022-11-08 16:00:52+09:00,1,,11,169,5400,0,1,5400
2021-05-01,2021-05-01 11:00:32+09:00,1,,11,133,8550,450,1,8550
2021-05-10,2021-05-10 16:00:06+09:00,1,,11,110,2000,0,1,2000
2021-09-05,2021-09-05 15:00:00+09:00,1,,5,148,9000,0,2,18000
2021-09-27,2021-09-27 19:00:14+09:00,1,,10,77,1800,0,1,1800
2021-11-23,2021-11-23 15:00:34+09:00,1,,15,44,2250,0,1,2250
2021-12-23,2021-12-23 16:00:54+09:00,1,,11,166,3360,1440,1,3360
2021-12-23,2021-12-23 16:00:54+09:00,1,,11,133,6300,2700,1,6300
2022-01-14,2022-01-14 16:00:07+09:00,1,,6,8,1500,0,1,1500
2022-03-07,2022-03-07 13:00:15+09:00,1,,6,15,1500,0,1,1500
2022-03-12,2022-03-12 15:00:05+09:00,3,,14,180,4275,225,1,4275
2022-04-13,2022-04-13 12:00:47+09:00,2,,6,126,2565,135,1,2565
2022-05-20,2022-05-20 16:00:07+09:00,1,,15,39,1000,0,1,1000
2022-05-20,2022-05-20 16:00:07+09:00,1,,15,151,4560,240,2,9120
2022-09-01,2022-09-01 14:00:34+09:00,2,,10,53,1350,150,2,2700
2022-09-01,2022-09-01 14:00:34+09:00,2,,10,36,810,90,2,1620
2022-10-22,2022-10-22 16:00:36+09:00,2,,15,67,3000,0,1,3000
2022-10-22,2022-10-22 16:00:36+09:00,2,,15,117,1500,0,1,1500
2021-05-01,2021-05-01 16:00:44+09:00,1,,11,134,6412,338,1,6412
2021-05-23,2021-05-23 18:00:15+09:00,1,,11,55,2000,0,1,2000
2021-06-05,2021-06-05 16:00:30+09:00,1,,11,107,1800,0,2,3600
2021-06-19,2021-06-19 14:00:54+09:00,1,,11,66,1350,0,1,1350
2021-06-20,2021-06-20 13:00:42+09:00,1,,10,111,1350,0,2,2700
2021-06-29,2021-06-29 12:00:11+09:00,1,,5,171,2700,0,1,2700
2021-06-29,2021-06-29 12:00:11+09:00,1,,5,138,2400,0,1,2400
2021-06-29,2021-06-29 12:00:11+09:00,1,,5,15,1500,0,1,1500
2021-07-16,2021-07-16 13:00:41+09:00,1,,15,117,1500,0,1,1500
2021-08-14,2021-08-14 13:00:35+09:00,1,,11,68,2250,0,2,4500
2021-09-17,2021-09-17 15:00:09+09:00,1,,10,156,2700,0,1,2700
2021-10-04,2021-10-04 14:00:09+09:00,1,,6,72,1500,0,1,1500
2021-10-23,2021-10-23 15:00:45+09:00,1,,6,127,6000,0,1,6000
2021-11-06,2021-11-06 19:00:21+09:00,2,,10,39,1000,0,2,2000
2021-11-09,2021-11-09 10:00:18+09:00,1,,15,117,1500,0,1,1500
2021-12-12,2021-12-12 19:00:32+09:00,2,,10,126,1890,810,2,3780
2022-01-21,2022-01-21 14:00:40+09:00,1,,10,155,4050,0,1,4050
2022-03-10,2022-03-10 15:00:58+09:00,2,,10,14,2250,0,2,4500
2022-08-16,2022-08-16 20:00:21+09:00,1,,15,13,3000,0,1,3000
2022-08-26,2022-08-26 16:00:24+09:00,1,,11,109,2700,0,1,2700
2022-09-02,2022-09-02 13:00:36+09:00,2,,10,149,6750,0,1,6750
2022-09-02,2022-09-02 13:00:36+09:00,2,,10,13,2700,300,1,2700
2022-09-18,2022-09-18 20:00:19+09:00,2,,11,136,4800,0,1,4800
2022-11-28,2022-11-28 14:00:24+09:00,1,,11,109,2700,0,1,2700
2021-05-01,2021-05-01 13:00:16+09:00,1,,6,98,2250,0,1,2250
2021-06-17,2021-06-17 15:00:26+09:00,1,,10,5,1350,0,2,2700
2021-07-04,2021-07-04 14:00:49+09:00,1,,6,49,1800,0,1,1800
2021-09-14,2021-09-14 14:00:00+09:00,1,,6,61,2400,0,1,2400
2021-11-03,2021-11-03 17:00:09+09:00,1,,10,56,1500,0,1,1500
2021-11-14,2021-11-14 14:00:26+09:00,2,,15,21,900,0,1,900
2021-12-01,2021-12-01 16:00:28+09:00,2,,10,29,2250,0,1,2250
2022-03-02,2022-03-02 17:00:13+09:00,3,,12,121,4560,240,2,9120
2022-03-23,2022-03-23 18:00:31+09:00,2,,15,44,2250,0,1,2250
2022-05-30,2022-05-30 14:00:14+09:00,2,,6,150,4275,225,3,12825
2022-05-30,2022-05-30 14:00:14+09:00,2,,6,23,1500,0,1,1500
2022-07-21,2022-07-21 14:00:36+09:00,2,,11,140,4050,0,1,4050
2022-10-23,2022-10-23 19:00:30+09:00,2,,6,141,2700,0,1,2700
2022-10-26,2022-10-26 16:00:22+09:00,1,,15,168,2400,0,1,2400
2021-05-01,2021-05-01 16:00:47+09:00,1,,15,133,8550,450,2,17100
2021-07-23,2021-07-23 11:00:04+09:00,1,,6,29,2250,0,1,2250
2021-08-11,2021-08-11 16:00:06+09:00,1,,10,163,9000,0,1,9000
2021-11-19,2021-11-19 17:00:31+09:00,2,,15,155,4050,0,2,8100
2021-11-19,2021-11-19 17:00:31+09:00,2,,15,144,3000,0,1,3000
2021-12-30,2021-12-30 20:00:31+09:00,2,,15,150,3150,1350,1,3150
2022-04-16,2022-04-16 14:00:40+09:00,2,,15,146,4275,225,1,4275
2022-05-14,2022-05-14 15:00:14+09:00,3,,12,157,5700,300,1,5700
2022-05-19,2022-05-19 20:00:33+09:00,3,,8,17,1200,0,1,1200
2022-05-24,2022-05-24 10:00:12+09:00,3,,12,99,1500,0,1,1500
2022-07-22,2022-07-22 18:00:03+09:00,2,,6,59,2250,0,2,4500
2022-08-06,2022-08-06 14:00:35+09:00,2,,10,47,1200,0,2,2400
2022-08-22,2022-08-22 10:00:49+09:00,2,,6,42,1000,0,1,1000
2022-10-14,2022-10-14 19:00:36+09:00,2,,15,128,4500,0,1,4500
2021-05-01,2021-05-01 19:00:49+09:00,1,,11,136,4560,240,1,4560
2021-06-02,2021-06-02 13:00:53+09:00,1,,10,124,5400,0,1,5400
2021-07-09,2021-07-09 17:00:12+09:00,1,,11,26,1500,0,1,1500
2021-07-18,2021-07-18 15:00:55+09:00,1,,11,22,2000,0,1,2000
2021-08-31,2021-08-31 19:00:04+09:00,1,,10,92,1800,0,1,1800
2021-10-04,2021-10-04 17:00:45+09:00,1,,11,137,3600,0,2,7200
2021-12-04,2021-12-04 19:00:48+09:00,1,,15,157,6000,0,1,6000
2021-12-11,2021-12-11 16:00:37+09:00,1,,15,17,840,360,1,840
2021-12-11,2021-12-11 16:00:37+09:00,1,,15,109,1890,810,2,3780
2022-01-23,2022-01-23 17:00:30+09:00,1,,10,99,1500,0,2,3000
2022-02-21,2022-02-21 14:00:34+09:00,3,,8,12,1000,0,1,1000
2022-02-21,2022-02-21 14:00:34+09:00,3,,8,125,4050,0,1,4050
2022-03-03,2022-03-03 16:00:34+09:00,3,,7,89,3400,0,1,3400
2022-03-05,2022-03-05 17:00:34+09:00,2,,10,170,3848,202,2,7696
2022-05-16,2022-05-16 14:00:40+09:00,2,,11,80,2000,0,1,2000
2022-07-12,2022-07-12 20:00:16+09:00,3,,7,121,4800,0,1,4800
2022-07-21,2022-07-21 14:00:10+09:00,3,,14,153,2400,0,1,2400
2022-07-31,2022-07-31 14:00:38+09:00,3,,7,126,2700,0,1,2700
2022-10-01,2022-10-01 13:00:44+09:00,4,,7,136,4800,0,1,4800
2022-10-21,2022-10-21 10:00:17+09:00,3,,8,102,1500,0,1,1500
2022-10-31,2022-10-31 12:00:50+09:00,3,,14,9,900,100,1,900
2022-11-07,2022-11-07 17:00:48+09:00,2,,10,77,1800,0,2,3600
2022-11-11,2022-11-11 12:00:06+09:00,3,,14,21,900,0,1,900
2022-11-18,2022-11-18 18:00:23+09:00,3,,12,64,2700,0,2,5400
2021-05-01,2021-05-01 16:00:11+09:00,1,,10,46,1600,0,1,1600
2021-05-04,2021-05-04 13:00:43+09:00,1,,11,27,1000,0,1,1000
2021-05-21,2021-05-21 18:00:39+09:00,1,,15,170,3848,202,1,3848
2021-06-11,2021-06-11 15:00:08+09:00,1,,5,146,4500,0,2,9000
2021-06-11,2021-06-11 15:00:08+09:00,1,,5,66,1350,0,2,2700
2021-06-11,2021-06-11 15:00:08+09:00,1,,5,108,1200,0,1,1200
2021-06-15,2021-06-15 16:00:06+09:00,1,,10,77,1800,0,1,1800
2021-06-15,2021-06-15 16:00:06+09:00,1,,10,117,1500,0,2,3000
2021-07-21,2021-07-21 11:00:52+09:00,1,,15,16,1600,0,1,1600
2021-07-21,2021-07-21 11:00:52+09:00,1,,15,174,3000,0,1,3000
2021-07-21,2021-07-21 11:00:52+09:00,1,,15,5,1350,0,2,2700
2021-07-31,2021-07-31 15:00:30+09:00,1,,15,98,2250,0,1,2250
2021-08-16,2021-08-16 13:00:00+09:00,1,,10,27,1000,0,1,1000
2021-09-23,2021-09-23 15:00:19+09:00,1,,10,102,1500,0,1,1500
2021-11-13,2021-11-13 14:00:59+09:00,1,,11,89,3400,0,1,3400
2022-01-04,2022-01-04 16:00:19+09:00,2,,15,68,1575,675,1,1575
2022-01-04,2022-01-04 16:00:19+09:00,2,,15,84,1050,450,2,2100
2022-02-10,2022-02-10 18:00:14+09:00,2,,6,11,1500,0,1,1500
2022-02-15,2022-02-15 16:00:12+09:00,1,,6,5,1350,0,1,1350
2022-03-03,2022-03-03 19:00:04+09:00,1,,6,78,1200,0,1,1200
2022-04-03,2022-04-03 16:00:01+09:00,2,,11,169,5130,270,1,5130
2022-04-09,2022-04-09 15:00:24+09:00,1,,6,128,4275,225,1,4275
2022-04-28,2022-04-28 17:00:46+09:00,2,,6,77,1800,0,2,3600
2022-07-12,2022-07-12 14:00:07+09:00,3,,14,89,3400,0,1,3400
2022-11-11,2022-11-11 10:00:25+09:00,3,,14,62,1800,0,1,1800
2022-11-11,2022-11-11 10:00:25+09:00,3,,14,171,2700,0,1,2700
2022-11-11,2022-11-11 10:00:25+09:00,3,,14,123,2400,0,1,2400
2022-11-11,2022-11-11 10:00:25+09:00,3,,14,39,1000,0,1,1000
2022-11-11,2022-11-11 10:00:25+09:00,3,,14,143,4500,0,1,4500
2022-12-03,2022-12-03 13:00:05+09:00,2,,6,55,2000,0,1,2000
2022-12-03,2022-12-03 13:00:05+09:00,2,,6,19,1800,0,1,1800
2021-05-01,2021-05-01 16:00:53+09:00,1,,11,67,3000,0,1,3000
2022-02-01,2022-02-01 18:00:55+09:00,2,,5,51,900,0,1,900
2022-02-06,2022-02-06 14:00:12+09:00,2,,10,57,1000,0,2,2000
2022-05-29,2022-05-29 15:00:47+09:00,1,,10,94,2700,0,1,2700
2022-10-21,2022-10-21 14:00:30+09:00,2,,10,79,2700,0,1,2700
2022-11-27,2022-11-27 17:00:41+09:00,2,,10,132,3000,0,1,3000
2021-05-01,2021-05-01 15:00:28+09:00,1,,5,110,2000,0,1,2000
2021-05-19,2021-05-19 16:00:21+09:00,1,,15,29,2250,0,1,2250
2021-05-19,2021-05-19 16:00:21+09:00,1,,15,34,1800,0,1,1800
